Time 1 - Nome,Time 1 - Vitoria,Time 1 - Empate,Time 1 - Derrota,Time 2 - Nome,Time 2 - Vitoria,Time 2 - Empate,Time 2 - Derrota
DEP. LA CORUNA,1,0,0,VALENCIA,0,0,1
DOM PEDRO II/DF,0,0,1,GAMA/DF,1,0,0
DOM PEDRO II/DF,1,0,1,SOBRADINHO/DF,1,0,1
NAPOLI,2,0,0,LAZIO,0,0,2
NAPOLI,2,0,0,SAMPDORIA,0,0,2
NAPOLI,0,3,2,INTER DE MILAO,2,3,0
NAPOLI,2,1,3,MILAN,3,1,2
NAPOLI,2,0,1,FIORENTINA,1,0,2
NAPOLI,4,1,0,ROMA,0,1,4
NAPOLI,1,0,0,SASSUOLO,0,0,1
NAPOLI,1,0,0,VERONA,0,0,1
NAPOLI,1,0,0,CAGLIARI,0,0,1
NAPOLI,1,0,0,GENOA,0,0,1
NAPOLI,1,0,0,PARMA,0,0,1
NAPOLI,1,0,0,BOLOGNA,0,0,1
NAPOLI,1,0,0,FRANKFURT,0,0,1
NAPOLI,0,0,3,ATALANTA BERGAMAS,3,0,0
NAPOLI,0,0,2,JUVENTUS,2,0,0
NAPOLI,2,0,1,TORINO,1,0,2
LETONIA,0,0,1,GIBRALTAR,1,0,0
LETONIA,0,0,1,TURQUIA,1,0,0
BARCELONA/BA,0,1,0,VITORIA/BA,0,1,0
BARCELONA/BA,0,0,1,BAHIA/BA,1,0,0
ITABAIANA/SE,3,1,0,GUARANY/SE,0,1,3
ITABAIANA/SE,1,0,0,ESTANCIANO/SE,0,0,1
ITABAIANA/SE,0,0,1,BAHIA/BA,1,0,0
ITABAIANA/SE,0,0,1,XV PIRACICABA/SP,1,0,0
ITABAIANA/SE,1,3,5,CONFIANCA/SE,5,3,1
ITABAIANA/SE,0,1,0,RIACHUELO/SE,0,1,0
ITABAIANA/SE,0,2,0,LAGARTENSE/SE,0,2,0
ITABAIANA/SE,0,1,0,BOCA JUNIOR/SE,0,1,0
ITABAIANA/SE,2,3,5,SERGIPE/SE,5,3,2
ITABAIANA/SE,0,0,1,SAO CARLOS/SP,1,0,0
ITABAIANA/SE,0,0,1,ANAPOLIS/GO,1,0,0
ITABAIANA/SE,0,0,1,SANTA CRUZ/PE,1,0,0
ITABAIANA/SE,0,1,0,AMERICA/SE,0,1,0
ITABAIANA/SE,0,1,0,OLIMPICO/SE,0,1,0
ITABAIANA/SE,1,0,0,JUAZEIRO/BA,0,0,1
ITABAIANA/SE,1,0,0,ASA/AL,0,0,1
SPORTING CRISTAL,0,0,1,FLAMENGO/RJ,1,0,0
SPORTING CRISTAL,0,0,1,PALMEIRAS/SP,1,0,0
SPORTING CRISTAL,0,1,1,FLUMINENSE/RJ,1,1,0
SPORTING CRISTAL,0,0,1,RIVER PLATE,1,0,0
METZ,0,0,1,LYON,1,0,0
METZ,0,1,0,DIJON,0,1,0
TRAIRIENSE/CE,0,1,0,TIRADENTES/CE,0,1,0
AZURIZ/PR,0,0,1,SAO JOSE/RS,1,0,0
AZURIZ/PR,0,1,0,BAHIA/BA,0,1,0
JACAREI/SP,2,0,0,SUZANO/SP,0,0,2
COSTA RICA/MS,0,0,1,COXIM/MS,1,0,0
VASCO DA GAMA,1,0,0,REMO,0,0,1
VASCO DA GAMA,0,1,0,GUARANY,0,1,0
VASCO DA GAMA,2,0,0,TAUBATE,0,0,2
VASCO DA GAMA,0,1,0,CFZ BRASILIA,0,1,0
VASCO DA GAMA,0,1,0,VITORIA,0,1,0
VASCO DA GAMA,1,0,0,MOGI MIRIM,0,0,1
VASCO DA GAMA,1,0,0,PAYSANDU,0,0,1
PENEDENSE AL/AL,0,1,0,JEQUIE BA/BA,0,1,0
COMO,0,0,1,MILAN,1,0,0
CATAR,0,0,1,HOLANDA,1,0,0
CATAR,0,0,1,SENEGAL,1,0,0
JUVENTUS/MG,0,0,1,VARGINHA/MG,1,0,0
JUVENTUS/MG,1,0,0,NACIONAL/MG,0,0,1
IRLANDA DO NORTE,0,1,0,BIELORRUSSIA,0,1,0
IRLANDA DO NORTE,0,0,1,ALEMANHA,1,0,0
IRLANDA DO NORTE,0,0,1,GRECIA,1,0,0
IRLANDA DO NORTE,0,0,1,NORUEGA,1,0,0
NICARAGUA,0,0,1,PANAMA,1,0,0
BARUERI/SP,2,0,0,BAHIA/BA,0,0,2
BARUERI/SP,1,0,1,CRUZEIRO/MG,1,0,1
BARUERI/SP,1,0,0,RIO BRANCO/AC,0,0,1
BARUERI/SP,0,2,0,FLUMINENSE/RJ,0,2,0
BARUERI/SP,0,0,1,NAUTICO/PE,1,0,0
BARUERI/SP,2,1,1,PONTE PRETA/SP,1,1,2
BARUERI/SP,0,0,1,GAMA/DF,1,0,0
BARUERI/SP,0,0,1,CRICIUMA/SC,1,0,0
BARUERI/SP,0,1,0,INTERNACIONAL/RS,0,1,0
BARUERI/SP,0,1,0,SANTO ANDRE/SP,0,1,0
BARUERI/SP,1,1,4,CORINTHIANS/SP,4,1,1
BARUERI/SP,0,1,2,AVAI/SC,2,1,0
BARUERI/SP,0,0,1,PARANA/PR,1,0,0
BARUERI/SP,0,1,3,PALMEIRAS/SP,3,1,0
BARUERI/SP,0,0,2,VITORIA/BA,2,0,0
BARUERI/SP,1,1,0,ITUANO/SP,0,1,1
BARUERI/SP,1,0,0,BRAGANTINO/SP,0,0,1
BARUERI/SP,2,0,0,PORTUGUESA/SP,0,0,2
BARUERI/SP,0,0,1,A B C/RN,1,0,0
BARUERI/SP,1,0,1,JUVENTUDE/RS,1,0,1
BARUERI/SP,0,2,0,SANTOS/SP,0,2,0
BARUERI/SP,1,0,1,BOTAFOGO/RJ,1,0,1
BARUERI/SP,1,0,0,BRASILIENSE/DF,0,0,1
BARUERI/SP,1,1,0,GOIAS/GO,0,1,1
BARUERI/SP,0,1,0,XV DE JAU/SP,0,1,0
BARUERI/SP,0,0,1,SAO CAETANO/SP,1,0,0
BARUERI/SP,1,0,1,ATLETICO/MG,1,0,1
BARUERI/SP,2,0,0,NOROESTE/SP,0,0,2
BARUERI/SP,1,0,0,GREMIO/RS,0,0,1
BARUERI/SP,0,0,2,FORTALEZA/CE,2,0,0
BARUERI/SP,0,0,4,SAO PAULO/SP,4,0,0
BARUERI/SP,1,0,2,CORITIBA/PR,2,0,1
BARUERI/SP,0,1,1,SPORT/PE,1,1,0
BARUERI/SP,0,1,1,ATHLETICO/PR,1,1,0
INDEP. DEL VALLE,0,0,1,ARGENTINOS JR,1,0,0
INDEP. DEL VALLE,2,0,0,CORINTHIANS/SP,0,0,2
INDEP. DEL VALLE,1,0,0,BARCELONA,0,0,1
INDEP. DEL VALLE,1,0,0,SAO PAULO/SP,0,0,1
INDEP. DEL VALLE,1,0,0,FLAMENGO/RJ,0,0,1
INDEP. DEL VALLE,0,0,3,PALMEIRAS/SP,3,0,0
INDEP. DEL VALLE,1,0,0,UNIVERSITARIO,0,0,1
INDEP. DEL VALLE,0,1,0,ATLETICO/MG,0,1,0
INDEP. DEL VALLE,0,1,1,TOLIMA,1,1,0
INDEP. DEL VALLE,2,0,0,AMERICA/MG,0,0,2
AUSTRALIA,0,1,0,DINAMARCA,0,1,0
AUSTRALIA,1,0,0,TUNISIA,0,0,1
AUSTRALIA,0,0,1,HOLANDA,1,0,0
AUSTRALIA,0,0,2,BRASIL,2,0,0
AUSTRALIA,0,0,1,ESPANHA,1,0,0
AUSTRALIA,0,1,0,CROACIA,0,1,0
AUSTRALIA,1,0,0,SERVIA,0,0,1
AUSTRALIA,0,0,1,ALEMANHA,1,0,0
AUSTRALIA,0,0,1,CHILE,1,0,0
AUSTRALIA,0,0,1,TURQUIA,1,0,0
AUSTRALIA,0,1,0,GANA,0,1,0
AUSTRALIA,0,0,1,PERU,1,0,0
AUSTRALIA,1,0,0,JAPAO,0,0,1
AUSTRALIA,0,0,2,FRANCA,2,0,0
AUSTRALIA,0,0,1,ITALIA,1,0,0
MARICA/RJ,0,0,1,FLAMENGO/RJ,1,0,0
MARICA/RJ,1,0,0,BOTAFOGO/RJ,0,0,1
SERGIPE,0,1,0,SAO PAULO,0,1,0
CEILANDIA,0,0,1,CORINTHIANS,1,0,0
NACIONAL/AM,0,1,0,AGUIA/PA,0,1,0
NACIONAL/AM,1,0,0,REMO/PA,0,0,1
NACIONAL/AM,0,0,2,BRASILIENSE/DF,2,0,0
NACIONAL/AM,1,0,0,IPATINGA/MG,0,0,1
CUBA,0,0,1,PORTUGAL,1,0,0
OESTE/SP,0,1,0,BAHIA/BA,0,1,0
OESTE/SP,1,3,0,BRASIL/RS,0,3,1
OESTE/SP,0,1,0,CRUZEIRO/MG,0,1,0
OESTE/SP,2,0,0,GUARANI/SP,0,0,2
OESTE/SP,0,2,1,VILA NOVA/GO,1,2,0
OESTE/SP,1,0,0,CSA/AL,0,0,1
OESTE/SP,2,0,0,NAUTICO/PE,0,0,2
OESTE/SP,0,2,1,PONTE PRETA/SP,1,2,0
OESTE/SP,1,0,0,JUVENTUS/SP,0,0,1
OESTE/SP,1,1,1,LONDRINA/PR,1,1,1
OESTE/SP,1,1,2,CEARA/CE,2,1,1
OESTE/SP,2,0,0,SANTA CRUZ/PE,0,0,2
OESTE/SP,0,1,1,PAYSANDU/PA,1,1,0
OESTE/SP,0,0,2,CORINTHIANS/SP,2,0,0
OESTE/SP,0,0,1,RB BRAGANTINO/SP,1,0,0
OESTE/SP,1,0,0,MIRASSOL/SP,0,0,1
OESTE/SP,0,2,0,PARANA/PR,0,2,0
OESTE/SP,0,1,0,AVAI/SC,0,1,0
OESTE/SP,0,1,0,CRB/AL,0,1,0
OESTE/SP,0,0,2,PALMEIRAS/SP,2,0,0
OESTE/SP,0,0,1,VITORIA/BA,1,0,0
OESTE/SP,0,0,1,PORTUGUESA SANTIS/SP,1,0,0
OESTE/SP,1,0,0,ITUANO/SP,0,0,1
OESTE/SP,0,0,1,BRAGANTINO/SP,1,0,0
OESTE/SP,0,0,1,SAO BERNARDO/SP,1,0,0
OESTE/SP,0,0,1,FIGUEIRENSE/SC,1,0,0
OESTE/SP,0,1,0,JUVENTUDE/RS,0,1,0
OESTE/SP,0,0,1,SANTOS/SP,1,0,0
OESTE/SP,0,0,1,SAO BENTO/SP,1,0,0
OESTE/SP,0,0,1,GOIAS/GO,1,0,0
OESTE/SP,1,1,0,SAO CAETANO/SP,0,1,1
OESTE/SP,0,0,1,CONFIANCA/SE,1,0,0
OESTE/SP,1,0,0,FERROVIARIA/SP,0,0,1
OESTE/SP,1,0,0,BOA ESPORTE/MG,0,0,1
OESTE/SP,1,0,1,AMERICA/MG,1,0,1
OESTE/SP,0,1,0,SAMPAIO CORREA/MA,0,1,0
OESTE/SP,0,1,0,FORTALEZA/CE,0,1,0
OESTE/SP,0,0,3,SAO PAULO/SP,3,0,0
OESTE/SP,1,0,0,PALMEIRAS-B/SP,0,0,1
OESTE/SP,0,0,1,CUIABA ESPORTE CL/MT,1,0,0
UN CAT EQUADOR,0,0,1,CRUZEIRO/MG,1,0,0
UN CAT EQUADOR,0,0,1,SANTOS/SP,1,0,0
UN CAT EQUADOR,0,1,0,VITORIA/BA,0,1,0
MARING/PR,0,1,0,ITUANO/SP,0,1,0
FC CASCAVEL/PR,0,0,1,FERROVIARIA/SP,1,0,0
COMERCIAL,1,0,0,BRASILIENSE,0,0,1
VITORIA/PE,0,0,1,PESQUEIRA/PE,1,0,0
VITORIA/PE,0,1,0,SERRA TALHADA/PE,0,1,0
OLYMPIQUE DE NICE,1,0,0,ANGERS SPORTING,0,0,1
OLYMPIQUE DE NICE,1,0,0,AMIENS,0,0,1
OLYMPIQUE DE NICE,1,0,0,FC BORDEAUX,0,0,1
OLYMPIQUE DE NICE,1,0,0,TOULOUSE,0,0,1
SAMP CORREA/MA,0,1,0,ALTOS/PI,0,1,0
SAMP CORREA/MA,0,1,0,PINHEIRO ATLETICO/MA,0,1,0
SAMP CORREA/MA,2,0,0,BAHIA/BA,0,0,2
SAMP CORREA/MA,0,1,0,CRUZEIRO/MG,0,1,0
SAMP CORREA/MA,1,1,0,GUARANI/SP,0,1,1
SAMP CORREA/MA,1,0,1,VILA NOVA/GO,1,0,1
SAMP CORREA/MA,1,2,0,CSA/AL,0,2,1
SAMP CORREA/MA,1,1,2,NAUTICO/PE,2,1,1
SAMP CORREA/MA,0,0,2,FLUMINENSE/RJ,2,0,0
SAMP CORREA/MA,0,1,0,SAO JOSE/MA,0,1,0
SAMP CORREA/MA,0,2,1,PONTE PRETA/SP,1,2,0
SAMP CORREA/MA,1,0,0,LONDRINA/PR,0,0,1
SAMP CORREA/MA,0,1,1,IMPERATRIZ/MA,1,1,0
SAMP CORREA/MA,0,1,2,CRICIUMA/SC,2,1,0
SAMP CORREA/MA,0,3,3,CEARA/CE,3,3,0
SAMP CORREA/MA,0,1,0,MOTO CLUB/MA,0,1,0
SAMP CORREA/MA,1,0,0,BRUSQUE/SC,0,0,1
SAMP CORREA/MA,0,0,1,CHAPECOENSE/SC,1,0,0
SAMP CORREA/MA,0,1,0,PARANA/PR,0,1,0
SAMP CORREA/MA,0,0,2,CRB/AL,2,0,0
SAMP CORREA/MA,1,0,0,AVAI/SC,0,0,1
SAMP CORREA/MA,1,1,1,VITORIA/BA,1,1,1
SAMP CORREA/MA,0,2,0,MARANHAO/MA,0,2,0
SAMP CORREA/MA,1,0,2,ITUANO/SP,2,0,1
SAMP CORREA/MA,0,1,0,TUNTUM/MA,0,1,0
SAMP CORREA/MA,1,0,0,JUVENTUDE/RS,0,0,1
SAMP CORREA/MA,1,0,0,SAO JOSE/RS,0,0,1
SAMP CORREA/MA,3,0,0,MOTO CLUBE/MA,0,0,3
SAMP CORREA/MA,0,0,1,APARECIDENSE/GO,1,0,0
SAMP CORREA/MA,1,0,1,BOTAFOGO/RJ,1,0,1
SAMP CORREA/MA,0,1,0,ABC/RN,0,1,0
SAMP CORREA/MA,0,1,0,ATLETICO/GO,0,1,0
SAMP CORREA/MA,0,1,0,GOIAS/GO,0,1,0
SAMP CORREA/MA,1,0,0,BRASIL RS/RS,0,0,1
SAMP CORREA/MA,1,0,0,AMERICA/MG,0,0,1
SAMP CORREA/MA,2,0,0,BOTAFOGO/SP,0,0,2
SAMP CORREA/MA,2,0,0,VASCO DA GAMA/RJ,0,0,2
SAMP CORREA/MA,0,0,1,FORTALEZA/CE,1,0,0
SAMP CORREA/MA,1,1,2,TOMBENSE/MG,2,1,1
SAMP CORREA/MA,0,1,1,SPORT/PE,1,1,0
SAMP CORREA/MA,0,1,0,NOVORIZONTINO/SP,0,1,0
SAMP CORREA/MA,0,2,0,OPERARIO/PR,0,2,0
SAMP CORREA/MA,1,0,0,CUIABA ESPORTE CL/MT,0,0,1
SAMP CORREA/MA,0,1,1,BOTAFOGO/PB,1,1,0
MALI,0,0,1,MEXICO,1,0,0
ASA/AL,0,0,1,BAHIA/BA,1,0,0
ASA/AL,1,0,0,TREZE/PB,0,0,1
ASA/AL,0,0,1,RETRO BRASIL/PE,1,0,0
ASA/AL,0,0,1,ITABAIANA/SE,1,0,0
ASA/AL,0,0,1,GUARANI/SP,1,0,0
ASA/AL,2,0,0,VILA NOVA/GO,0,0,2
ASA/AL,1,0,0,REMO/PA,0,0,1
ASA/AL,2,1,4,CSA/AL,4,1,2
ASA/AL,0,0,1,NAUTICO/PE,1,0,0
ASA/AL,0,1,0,CUIABA/MT,0,1,0
ASA/AL,0,0,1,CAMPINENSE/PB,1,0,0
ASA/AL,4,0,0,ICASA/CE,0,0,4
ASA/AL,0,0,1,CEARA/CE,1,0,0
ASA/AL,2,0,1,AMERICA/RN,1,0,2
ASA/AL,1,0,1,PARANA/PR,1,0,1
ASA/AL,0,1,1,SAO  CAETANO/SP,1,1,0
ASA/AL,2,1,6,CRB/AL,6,1,2
ASA/AL,0,0,1,VITORIA/BA,1,0,0
ASA/AL,1,0,0,BRAGANTINO/SP,0,0,1
ASA/AL,0,1,0,A B C/RN,0,1,0
ASA/AL,1,1,0,MURICI/AL,0,1,1
ASA/AL,1,0,0,ABC/RN,0,0,1
ASA/AL,0,1,0,RIVER/PI,0,1,0
ASA/AL,0,1,0,FERROVIARIO/CE,0,1,0
ASA/AL,0,1,0,CONFIANCA/SE,0,1,0
ASA/AL,1,0,0,BOA ESPORTE/MG,0,0,1
ASA/AL,1,0,2,AMERICA/MG,2,0,1
ASA/AL,0,2,2,FORTALEZA/CE,2,2,0
ASA/AL,1,1,0,SPORT/PE,0,1,1
ASA/AL,1,0,1,SALGUEIRO/PE,1,0,1
ASA/AL,0,0,1,BOTAFOGO/PB,1,0,0
CUIABA ESPORTE CL/MT,0,1,0,OPERARIO/MT,0,1,0
CUIABA ESPORTE CL/MT,0,1,0,FIGUEIRENSE/SC,0,1,0
CUIABA ESPORTE CL/MT,0,1,0,BRASIL/RS,0,1,0
CUIABA ESPORTE CL/MT,1,0,0,OESTE/SP,0,0,1
CUIABA ESPORTE CL/MT,0,0,1,SAMP CORREA/MA,1,0,0
CUIABA ESPORTE CL/MT,1,0,0,CRB/AL,0,0,1
CUIABA ESPORTE CL/MT,0,0,1,VITORIA/BA,1,0,0
CUIABA ESPORTE CL/MT,0,0,1,PONTE PRETA/SP,1,0,0
CUIABA ESPORTE CL/MT,0,0,1,LONDRINA/PR,1,0,0
CUIABA ESPORTE CL/MT,0,1,0,AMERICA/MG,0,1,0
CUIABA ESPORTE CL/MT,0,1,0,BOTAFOGO/SP,0,1,0
MARILIA,0,1,0,GOIAS,0,1,0
MARILIA,0,0,1,PORTO,1,0,0
MARILIA,0,0,1,INTERNACIONAL,1,0,0
MARILIA,0,0,1,FIGUEIRENSE,1,0,0
MARILIA,0,0,1,ATLETICO,1,0,0
RIO BRANCO/ES,0,0,1,SERRA/ES,1,0,0
RIO BRANCO/ES,0,1,0,LUVERDENSE/MT,0,1,0
RIO BRANCO/ES,1,0,0,FERROVIARIA VRD/ES,0,0,1
RIO BRANCO/ES,2,0,2,DESPORTIVA/ES,2,0,2
RIO BRANCO/ES,1,1,0,ESTRELA DO NORTE/ES,0,1,1
RIO BRANCO/ES,1,3,0,VILAVELHENSE/ES,0,3,1
RIO BRANCO/ES,1,1,2,VITORIA/ES,2,1,1
RIO BRANCO/ES,1,0,1,LINHARES/ES,1,0,1
RIO BRANCO/ES,0,0,1,REAL NOROESTE/ES,1,0,0
RIO BRANCO/ES,0,1,0,CAPIXABA/ES,0,1,0
RIO BRANCO/ES,1,0,0,BOTAFOGO/PB,0,0,1
RIO BRANCO/ES,2,0,6,SAO MATEUS/ES,6,0,2
RIO BRANCO/ES,1,0,0,COLATINA/ES,0,0,1
JABAQUARA/SP,1,0,0,GUARULHOS/SP,0,0,1
JABAQUARA/SP,0,1,0,NACIONAL/SP,0,1,0
JR BARRANQUILLA,2,0,1,FLUMINENSE/RJ,1,0,2
JR BARRANQUILLA,0,0,1,COLO COLO,1,0,0
JR BARRANQUILLA,1,1,0,BOTAFOGO/RJ,0,1,1
JR BARRANQUILLA,0,1,0,SANTA FE,0,1,0
JR BARRANQUILLA,0,1,0,RIVER PLATE,0,1,0
MARSEILLE,1,0,0,NIMES OLYMPIQUE,0,0,1
MARSEILLE,0,0,1,OLYMPIQUE LYONNAI,1,0,0
MARSEILLE,0,0,1,LYON,1,0,0
MARSEILLE,1,1,1,MONACO,1,1,1
MARSEILLE,0,0,1,SAINT-ETIENNE,1,0,0
MARSEILLE,0,0,2,PSG,2,0,0
MARSEILLE,2,0,0,BORDEAUX,0,0,2
MARSEILLE,0,1,0,MONTPELLIER,0,1,0
COLONIA,1,0,0,LEVERKUSEN,0,0,1
COLONIA,1,0,0,HERTHA BERLIM,0,0,1
COLONIA,1,0,0,MONCHENGLADBACH,0,0,1
METROPOLITANOS,0,0,1,ATHLETICO/PR,1,0,0
METROPOLITANOS,0,0,1,INTERNACIONAL/RS,1,0,0
TOMAYAPO,0,0,1,INTERNACIONAL/RS,1,0,0
PINHEIRO ATLETICO/MA,0,1,0,SAMP CORREA/MA,0,1,0
BAHIA/BA,1,0,0,ALTOS/PI,0,0,1
BAHIA/BA,0,0,1,MARILIA/SP,1,0,0
BAHIA/BA,0,0,1,IPITANGA/BA,1,0,0
BAHIA/BA,0,0,1,CITY TORQUE,1,0,0
BAHIA/BA,1,0,0,LONDRINA/PR,0,0,1
BAHIA/BA,1,0,0,CAMPINENSE/PB,0,0,1
BAHIA/BA,4,2,4,CRICIUMA/SC,4,2,4
BAHIA/BA,7,3,7,CEARA/CE,7,3,7
BAHIA/BA,3,1,3,SANTA CRUZ/PE,3,1,3
BAHIA/BA,5,6,7,CORINTHIANS/SP,7,6,5
BAHIA/BA,1,2,0,RB BRAGANTINO/SP,0,2,1
BAHIA/BA,4,3,1,PARANA/PR,1,3,4
BAHIA/BA,0,1,0,SAO BERNARDO/SP,0,1,0
BAHIA/BA,0,1,0,FLUMINENSE FEIRA/BA,0,1,0
BAHIA/BA,6,7,8,GREMIO/RS,8,7,6
BAHIA/BA,7,8,6,FORTALEZA/CE,6,8,7
BAHIA/BA,9,5,5,VASCO DA GAMA/RJ,5,5,9
BAHIA/BA,7,2,7,SPORT/PE,7,2,7
BAHIA/BA,0,1,0,JACOBINA/BA,0,1,0
BAHIA/BA,4,5,10,ATHLETICO/PR,10,5,4
BAHIA/BA,0,0,1,NOVORIZONTINO/SP,1,0,0
BAHIA/BA,1,1,0,OPERARIO/PR,0,1,1
BAHIA/BA,1,0,0,P. DESPORTOS/SP,0,0,1
BAHIA/BA,0,1,0,BOTAFOGO/PB,0,1,0
BAHIA/BA,5,6,9,FLUMINENSE/RJ,9,6,5
BAHIA/BA,2,0,0,GAMA/DF,0,0,2
BAHIA/BA,0,1,1,INDEPENDIENTE,1,1,0
BAHIA/BA,1,3,14,INTERNACIONAL/RS,14,3,1
BAHIA/BA,1,0,0,TUPI/MG,0,0,1
BAHIA/BA,4,3,1,AVAI/SC,1,3,4
BAHIA/BA,3,2,0,CRB/AL,0,2,3
BAHIA/BA,1,1,0,JUAZEIRO/BA,0,1,1
BAHIA/BA,21,28,29,VITORIA/BA,29,28,21
BAHIA/BA,1,0,0,MARANHAO/MA,0,0,1
BAHIA/BA,1,0,0,ITUANO/SP,0,0,1
BAHIA/BA,2,0,0,JUAZEIRENSE/BA,0,0,2
BAHIA/BA,4,1,3,PORTUGUESA/SP,3,1,4
BAHIA/BA,1,0,0,A B C/RN,0,0,1
BAHIA/BA,1,0,0,FLUMINENSE F SANT/BA,0,0,1
BAHIA/BA,3,1,0,CONFIANCA/SE,0,1,3
BAHIA/BA,4,6,6,ATLETICO/MG,6,6,4
BAHIA/BA,1,0,0,COMERCIAL/MS,0,0,1
BAHIA/BA,8,1,2,VITORIA CONQUISTA/BA,2,1,8
BAHIA/BA,1,0,0,BARRAS/PI,0,0,1
BAHIA/BA,0,1,0,LUVERDENSE/MT,0,1,0
BAHIA/BA,0,0,1,ATLETICO/BA,1,0,0
BAHIA/BA,5,3,7,SAO PAULO/SP,7,3,5
BAHIA/BA,0,0,1,ATLETICO NACIONAL,1,0,0
BAHIA/BA,1,0,0,BARCELONA/BA,0,0,1
BAHIA/BA,1,0,0,ITABAIANA/SE,0,0,1
BAHIA/BA,3,1,0,CSA/AL,0,1,3
BAHIA/BA,0,1,0,AZURIZ/PR,0,1,0
BAHIA/BA,4,1,1,FLUMINENSE/BA,1,1,4
BAHIA/BA,1,3,1,CUIABA/MT,1,3,1
BAHIA/BA,3,0,0,POCOES/BA,0,0,3
BAHIA/BA,1,0,1,SANTO ANDRE/SP,1,0,1
BAHIA/BA,0,1,1,MIRASSOL/SP,1,1,0
BAHIA/BA,3,1,4,CHAPECOENSE/SC,4,1,3
BAHIA/BA,1,0,1,NACIONAL,1,0,1
BAHIA/BA,0,0,2,BARUERI/SP,2,0,0
BAHIA/BA,2,0,5,BRAGANTINO/SP,5,0,2
BAHIA/BA,1,0,0,MOTO CLUBE/MA,0,0,1
BAHIA/BA,8,6,5,BOTAFOGO/RJ,5,6,8
BAHIA/BA,0,1,0,OESTE/SP,0,1,0
BAHIA/BA,5,3,3,ATLETICO/GO,3,3,5
BAHIA/BA,2,2,3,AMERICA/MG,3,2,2
BAHIA/BA,0,1,0,SAO RAIMUNDO/AM,0,1,0
BAHIA/BA,1,0,0,VASCO/RJ,0,0,1
BAHIA/BA,0,0,1,TAUBATE/SP,1,0,0
BAHIA/BA,1,6,5,CORITIBA/PR,5,6,1
BAHIA/BA,0,0,2,SAMP CORREA/MA,2,0,0
BAHIA/BA,2,1,2,BAHIA DE FEIRA/BA,2,1,2
BAHIA/BA,1,0,0,ASA/AL,0,0,1
BAHIA/BA,2,5,9,CRUZEIRO/MG,9,5,2
BAHIA/BA,1,2,1,GUARANI/SP,1,2,1
BAHIA/BA,2,2,2,ITABUNA/BA,2,2,2
BAHIA/BA,0,1,1,VILA NOVA/GO,1,1,0
BAHIA/BA,5,1,1,COLO COLO/BA,1,1,5
BAHIA/BA,8,2,4,NAUTICO/PE,4,2,8
BAHIA/BA,4,2,1,PONTE PRETA/SP,1,2,4
BAHIA/BA,1,0,1,ANAPOLINA/GO,1,0,1
BAHIA/BA,3,0,0,PAYSANDU/PA,0,0,3
BAHIA/BA,3,0,1,AMERICA/RN,1,0,3
BAHIA/BA,4,2,11,FLAMENGO/RJ,11,2,4
BAHIA/BA,0,0,1,SAO  CAETANO/SP,1,0,0
BAHIA/BA,4,5,7,PALMEIRAS/SP,7,5,4
BAHIA/BA,1,0,1,IPATINGA/MG,1,0,1
BAHIA/BA,0,1,0,DUQUE DE CAXIAS/RJ,0,1,0
BAHIA/BA,4,3,4,FIGUEIRENSE/SC,4,3,4
BAHIA/BA,2,1,2,JUVENTUDE/RS,2,1,2
BAHIA/BA,3,7,5,SANTOS/SP,5,7,3
BAHIA/BA,1,0,0,ABC/RN,0,0,1
BAHIA/BA,1,1,2,BRASILIENSE/DF,2,1,1
BAHIA/BA,5,3,4,GOIAS/GO,4,3,5
BAHIA/BA,1,0,3,SAO CAETANO/SP,3,0,1
BAHIA/BA,0,0,1,BOA ESPORTE/MG,1,0,0
BAHIA/BA,0,1,0,CAMACARI/BA,0,1,0
BAHIA/BA,0,1,0,MOGI MIRIM/SP,0,1,0
BAHIA/BA,0,1,1,SAMPAIO CORREA/MA,1,1,0
BAHIA/BA,0,0,1,CAXIAS/RS,1,0,0
BAHIA/BA,2,0,0,SALGUEIRO/PE,0,0,2
BAHIA/BA,1,1,1,JACUIPENSE/BA,1,1,1
BRASILIA/DF,1,0,0,PORTUGUESA/SP,0,0,1
BRASILIA/DF,0,0,1,LUZIANIA/GO,1,0,0
BRASILIA/DF,0,1,0,PARANOA/DF,0,1,0
BRASILIA/DF,0,0,1,ARAGUAINA/TO,1,0,0
BRASILIA/DF,1,0,0,BRAZLANDIA/DF,0,0,1
BRASILIA/DF,1,2,5,BRASILIENSE/DF,5,2,1
BRASILIA/DF,0,0,1,CFZ-BSB/DF,1,0,0
BRASILIA/DF,0,0,2,CEILANDIA/DF,2,0,0
BRASILIA/DF,1,0,0,DOM PEDRO/DF,0,0,1
BRASILIA/DF,1,1,4,GAMA/DF,4,1,1
JAPAO,0,0,2,COLOMBIA,2,0,0
JAPAO,1,0,0,ESPANHA,0,0,1
JAPAO,0,1,0,CROACIA,0,1,0
JAPAO,0,1,0,SENEGAL,0,1,0
JAPAO,1,0,0,RUSSIA,0,0,1
JAPAO,1,0,0,ALEMANHA,0,0,1
JAPAO,0,0,1,TURQUIA,1,0,0
JAPAO,0,1,0,EQUADOR,0,1,0
JAPAO,0,0,1,ITALIA,1,0,0
JAPAO,1,0,0,TUNISIA,0,0,1
JAPAO,1,0,0,DINAMARCA,0,0,1
JAPAO,0,0,1,HOLANDA,1,0,0
JAPAO,0,0,2,BRASIL,2,0,0
